id,kode_provinsi,nama_provinsi,bps_kode_kabupaten_kota,bps_nama_kabupaten_kota,bps_kode_kecamatan,bps_nama_kecamatan,kemendagri_kode_kecamatan,kemendagri_nama_kecamatan,pemilik_menara,lokasi_menara,long,lat,struktur_tower,tinggi_tower,keterangan,satuan,tahun
482,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,PRIMA INDO,JL. IR.H. JUANDA NO. 234,107.614859,-6.883175,POLE ROOFTOP,6,-,METER,2017
483,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,DAYA MITRA TELEKOMUNIKASI,JL. CUKANG KAWUNG NO.28 RT 08/13,107.633464,-6.890693,MICROCELL POLE,15,-,METER,2017
484,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,XL AXIATA,JL. CINDULANG BARU NO. 53 RT 04/11,107.61948,-6.886021,4 KAKI,51,-,METER,2017
485,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,NATRINDO TELEPON SELULER,JL. CINDULANG BARU RT 04/11,107.619759,-6.885787,4 KAKI,42,-,METER,2017
486,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,TELKOM,JL. SADANG SARI,107.626471,-6.889632,4 KAKI,52,-,METER,2017
487,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,NATRINDO TELEPON SELULER,JL. GAGAK NO. 36 RT 01/03,107.625071,-6.897172,3 KAKI,52,-,METER,2017
488,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,KIN (KOMET INFRA NUSANTARA),JL. DIPATIUKUR NO. 40,107.616466,-6.89614,4 KAKI,25,-,METER,2017
489,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,TELKOMSEL,JL. SEKELOA RT 05/03,107.619369,-6.890116,4 KAKI,32,-,METER,2017
490,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,XL AXIATA,JL. DIPATIUKUR NO. 138,107.614737,-6.885665,MICROCELL POLE,25,-,METER,2017
491,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,TELKOMSEL,JL. DIPATIUKUR,107.615019,-6.886689,MICROCELL POLE,25,-,METER,2017
492,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,TELKOMSEL,JL. DIPATIUKUR,107.616433,-6.890179,MICROCELL POLE,25,-,METER,2017
493,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,TELKOMSEL,JL. BRIGJEND KATAMSO NO. 3-5,107.632659,-6.902681,POLE ROOFTOP,36,-,METER,2017
494,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,TELKOMSEL,JL. CIKUTRA NO. 312,107.638002,-6.893616,POLE ROOFTOP,6,-,METER,2017
495,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,INDOSAT,JL.. CIKUTRA BARU IV,107.640379,-6.895803,4 KAKI,42,-,METER,2017
496,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,PERTAMINA,JL. RAYA DIPONEGORO,107.617873,-6.89905,4 KAKI,25,-,METER,2017
497,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,TELKOM,JL. JAPATI NO. 1,107.618702,-6.89837,POLE ROOFTOP,3,-,METER,2017
498,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,SMARTFREN,JL. SURAPATI NO. 233,107.632927,-6.898104,4 KAKI,62,-,METER,2017
499,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,TOWER BERSAMA GROUP,JL. CIKUTRA RAYA NO. 168 C,107.643243,-6.899624,POLE ROOFTOP,9,-,METER,2017
500,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,TELKOMSEL,JL. P.H.H. MUSTOFA,107.641731,-6.899701,POLE ROOFTOP,3,-,METER,2017
501,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,PROTELINDO,JL. SURAPATI NO. 68,107.628291,-6.900135,POLE ROOFTOP,6,-,METER,2017
502,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,SMARTFREN,JL. SURAPATI NO. 68 RT 02/04,107.62837,-6.900126,3 KAKI,20,-,METER,2017
503,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,TELKOMSEL,JL. SURAPATI,107.633876,-6.89765,MICROCELL POLE,8,-,METER,2017
504,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,SMARTFREN,JL. PAHLAWAN SUKALUYU 1 NO. 15,107.632944,-6.900537,POLE ROOFTOP,3,-,METER,2017
505,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,PT. SINAR HARAPAN DIRGA TERDEPAN,JL. YUDHA WATSU PRAMUKA KIDUL,107.634222,-6.90417,MONOPOLE,26,-,METER,2017
506,32,JAWA BARAT,3273,KOTA BANDUNG,3273200,BANDUNG WETAN,32.73.09,BANDUNG WETAN,TELKOMSEL,JL. ANGGREK NO. 60,107.630386,-6.910615,MICROCELL POLE,20,-,METER,2017
507,32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,32.73.19,SUMUR BANDUNG,XL AXIATA,JL. R.E. MARTADINATA NO. 142,107.628062,-6.912429,MONOPOLE,25,-,METER,2017
508,32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,32.73.19,SUMUR BANDUNG,IBS,JL. GUDANG UTARA NO. 28,107.623115,-6.916281,4 KAKI,30,-,METER,2017
509,32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,32.73.19,SUMUR BANDUNG,TELKOMSEL,JL. SRIGADING NO. 8,107.623614,-6.915185,MONOPOLE,30,-,METER,2017
510,32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,32.73.19,SUMUR BANDUNG,XL AXIATA,JL. MENADO NO. 8,107.620404,-6.912464,3 KAKI,25,-,METER,2017
511,32,JAWA BARAT,3273,KOTA BANDUNG,3273200,BANDUNG WETAN,32.73.09,BANDUNG WETAN,IBS,JL. CILIWUNG NO. 4,107.622556,-6.905683,MONOPOLE,15,-,METER,2017
512,32,JAWA BARAT,3273,KOTA BANDUNG,3273200,BANDUNG WETAN,32.73.09,BANDUNG WETAN,TELKOMSEL,JL. TAMAN PRAMUKA NO. 159 A RT 01/02,107.626074,-6.90942,POLE ROOFTOP,12,-,METER,2017
513,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,RADIO RRI,JL. DIPONEGORO NO. 6,107.624668,-6.900702,4 KAKI,25,-,METER,2017
514,32,JAWA BARAT,3273,KOTA BANDUNG,3273200,BANDUNG WETAN,32.73.09,BANDUNG WETAN,IBS,JL. SULTAN TIRTAYASA NO. 36,107.614145,-6.903198,POLE ROOFTOP,9,-,METER,2017
515,32,JAWA BARAT,3273,KOTA BANDUNG,3273200,BANDUNG WETAN,32.73.09,BANDUNG WETAN,PROTELINDO,JL. WIRANGUNANGUN,107.614278,-6.904529,POLE ROOFTOP,12,-,METER,2017
516,32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,32.73.19,SUMUR BANDUNG,PROTELINDO,JL. ACEH NO. 28,107.607983,-6.910905,KAMUFLASE POHON,42,-,METER,2017
517,32,JAWA BARAT,3273,KOTA BANDUNG,3273200,BANDUNG WETAN,32.73.09,BANDUNG WETAN,XL AXIATA,JL. RIAU-MARTADINATA NO. 56,107.619922,-6.906398,POLE ROOFTOP,9,-,METER,2017
518,32,JAWA BARAT,3273,KOTA BANDUNG,3273200,BANDUNG WETAN,32.73.09,BANDUNG WETAN,TELKOMSEL,JL. RIAU-MARTADINATA NO. 56,107.619911,-6.90634,3 KAKI,15,-,METER,2017
519,32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,32.73.19,SUMUR BANDUNG,XL AXIATA,JL. MERDEKA,107.610577,-6.909747,MICROCELL POLE,9,-,METER,2017
520,32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,32.73.19,SUMUR BANDUNG,DAYA MITRA TELEKOMUNIKASI,JL. ASIA AFRIKA DEPAN KANTOR POS,107.606197,-6.920984,MICROCELL POLE,10,-,METER,2017
521,32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,32.73.19,SUMUR BANDUNG,TELKOMSEL,JL. BELITUNG NO. 3,107.617126,-6.911246,POLE ROOFTOP,6,-,METER,2017
522,32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,32.73.19,SUMUR BANDUNG,TELKOMSEL,JL. KALIMANTAN NO. 8,107.615165,-6.912591,MICROCELL POLE,20,-,METER,2017
523,32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,32.73.19,SUMUR BANDUNG,XL AXIATA,JL. KALIMANTAN NO. 12,107.616046,-6.914557,4 KAKI,42,-,METER,2017
524,32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,32.73.19,SUMUR BANDUNG,TELKOMSEL,JL. KALIMANTAN,107.61403,-6.910517,MICROCELL POLE,25,-,METER,2017
525,32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,32.73.19,SUMUR BANDUNG,TNI AD,JL. SUMATRA,107.612078,-6.910989,4 KAKI,32,-,METER,2017
526,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,XL AXIATA,JL. IR. H. JUANDA NO. 90,107.613095,-6.896226,MICROCELL POLE,15,-,METER,2017
527,32,JAWA BARAT,3273,KOTA BANDUNG,3273200,BANDUNG WETAN,32.73.09,BANDUNG WETAN,PROTELINDO,JL. CITARUM,107.622797,-6.904381,POLE ROOFTOP,6,-,METER,2017
528,32,JAWA BARAT,3273,KOTA BANDUNG,3273200,BANDUNG WETAN,32.73.09,BANDUNG WETAN,TELKOMSEL,JL. CITARUM,107.622759,-6.904404,POLE ROOFTOP,6,-,METER,2017
529,32,JAWA BARAT,3273,KOTA BANDUNG,3273200,BANDUNG WETAN,32.73.09,BANDUNG WETAN,HUTCHISON CP TELEKOMUNICATION,JL. R.E. MARTADINATA,107.615708,-6.906565,POLE ROOFTOP,15,-,METER,2017
530,32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,32.73.19,SUMUR BANDUNG,SOLUSI TUNAS PRATAMA,JL. PERINTIS KEMERDEKAAN (VINDUCT),107.607581,-6.914763,4 KAKI,25,-,METER,2017
531,32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,32.73.19,SUMUR BANDUNG,TELKOMSEL,JL. R.E. MARTADINATA NO. 15,107.611997,-6.906407,3 KAKI,15,-,METER,2017
532,32,JAWA BARAT,3273,KOTA BANDUNG,3273200,BANDUNG WETAN,32.73.09,BANDUNG WETAN,TELKOMSEL,JL. MERDEKA,107.610529,-6.907894,POLE ROOFTOP,6,-,METER,2017
533,32,JAWA BARAT,3273,KOTA BANDUNG,3273200,BANDUNG WETAN,32.73.09,BANDUNG WETAN,HUTCHISON CP TELEKOMUNICATION,JL. MERDEKA,107.610621,-6.907828,POLE ROOFTOP,6,-,METER,2017
534,32,JAWA BARAT,3273,KOTA BANDUNG,3273200,BANDUNG WETAN,32.73.09,BANDUNG WETAN,TELKOMSEL,JL. MERDEKA,107.610467,-6.907086,MICROCELL POLE,12,-,METER,2017
535,32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,32.73.19,SUMUR BANDUNG,TELKOMSEL,JL. BANCEUY,107.606616,-6.919049,POLE ROOFTOP,6,-,METER,2017
536,32,JAWA BARAT,3273,KOTA BANDUNG,3273200,BANDUNG WETAN,32.73.09,BANDUNG WETAN,TELKOMSEL,JL. R.E. MARTADINATA,107.621548,-6.905983,MICROCELL POLE,15,-,METER,2017
537,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,DAYA MITRA TELEKOMUNIKASI,JL. SENTOT ALI BASYAH NO. 4,107.620298,-6.900301,MONOPOLE,21,-,METER,2017
538,32,JAWA BARAT,3273,KOTA BANDUNG,3273200,BANDUNG WETAN,32.73.09,BANDUNG WETAN,TELKOMSEL,JL. R.E. MARTADINATA,107.616539,-6.906188,MICROCELL POLE,15,-,METER,2017
539,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,32.73.05,ANDIR,SMARTFREN,JL. JEND. SUDIRMAN,107.601178,-6.920408,POLE ROOFTOP,6,-,METER,2017
540,32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,32.73.19,SUMUR BANDUNG,XL AXIATA,JL. OTTO ISKANDAR DINATA,107.604755,-6.915553,POLE ROOFTOP,3,-,METER,2017
541,32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,32.73.19,SUMUR BANDUNG,TELKOMSEL,JL. OTTO ISKANDAR DINATA,107.604728,-6.915528,POLE ROOFTOP,3,-,METER,2017
542,32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,32.73.19,SUMUR BANDUNG,INDOSAT,JL. OTTO ISKANDAR DINATA,107.604725,-6.915519,POLE ROOFTOP,3,-,METER,2017
543,32,JAWA BARAT,3273,KOTA BANDUNG,3273190,CICENDO,32.73.06,CICENDO,PT BUANA KONIDOR,JL. PAJAJARAN BELAKANG,107.60254,-6.907756,POLE ROOFTOP,9,-,METER,2017
544,32,JAWA BARAT,3273,KOTA BANDUNG,3273190,CICENDO,32.73.06,CICENDO,TELKOMSEL,JL. PASTEUR,107.59969,-6.900588,MONOPOLE,25,-,METER,2017
545,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,32.73.15,BANDUNG KULON,TELKOMSEL,JL. SURYANI INDAH RT 02/10,107.576767,-6.922406,POLE ROOFTOP,6,-,METER,2017
546,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,32.73.15,BANDUNG KULON,TELKOMSEL,JL. CIGONDEWAH KIDUL NO. 12 RT 04/04,107.566441,-6.940984,MONOPOLE,42,-,METER,2017
547,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,32.73.15,BANDUNG KULON,SMARTFREN,JL. CIGONDEWAH KIDUL,107.566413,-6.940973,POLE ROOFTOP,6,-,METER,2017
548,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,TELKOMSEL,JL. SOEKARNO HATTA NO. 70 I,107.590198,-6.946097,4 KAKI,20,-,METER,2017
549,32,JAWA BARAT,3273,KOTA BANDUNG,3273200,BANDUNG WETAN,32.73.09,BANDUNG WETAN,TELKOMSEL,JL. ASIA AFRIKA,107.615452,-6.922092,4 KAKI,20,-,METER,2017
550,32,JAWA BARAT,3273,KOTA BANDUNG,3273200,BANDUNG WETAN,32.73.09,BANDUNG WETAN,INDOSAT,JL. ASIA AFRIKA,107.616389,-6.922312,4 KAKI,20,-,METER,2017
551,32,JAWA BARAT,3273,KOTA BANDUNG,3273200,BANDUNG WETAN,32.73.09,BANDUNG WETAN,XL AXIATA,JL. ASIA AFRIKA,107.616122,-6.922178,COMBAT,3,-,METER,2017
552,32,JAWA BARAT,3273,KOTA BANDUNG,3273060,REGOL,32.73.11,REGOL,INDOSAT,JL. MOCH. TOHA,107.60616,-6.939367,POLE ROOFTOP,6,-,METER,2017
553,32,JAWA BARAT,3273,KOTA BANDUNG,3273060,REGOL,32.73.11,REGOL,TELKOMSEL,JL. MOCH. TOHA,107.606251,-6.938738,3 KAKI,9,-,METER,2017
554,32,JAWA BARAT,3273,KOTA BANDUNG,3273060,REGOL,32.73.11,REGOL,HUBDAM,JL. MOCH. TOHA,107.60676,-6.934844,4 KAKI,52,-,METER,2017
555,32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,32.73.19,SUMUR BANDUNG,XL AXIATA,JL. BANCEUY NO. 32,107.606368,-6.918079,POLE ROOFTOP,3,-,METER,2017
556,32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,32.73.19,SUMUR BANDUNG,NATRINDO TELEPON SELULER,JL. OTISTA NO. 43,107.604322,-6.916429,3 KAKI,20,-,METER,2017
557,32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,32.73.19,SUMUR BANDUNG,GOR SILIWANGI/KODAM SILIWANGI,JL. SILIWANGI,107.618786,-6.911005,4 KAKI,45,-,METER,2017
558,32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,32.73.19,SUMUR BANDUNG,KODAM SILIWANGI,JL. SILIWANGI,107.619844,-6.91121,4 KAKI,45,-,METER,2017
559,32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,32.73.19,SUMUR BANDUNG,XL AXIATA,JL. PUNAWARMAN NO. 13-15,107.609042,-6.907655,POLE ROOFTOP,3,-,METER,2017
560,32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,32.73.19,SUMUR BANDUNG,TELKOMSEL,JL. PUNAWARMAN NO. 13-15,107.608806,-6.908204,POLE ROOFTOP,6,-,METER,2017
561,32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,32.73.19,SUMUR BANDUNG,IBS,JL. PUNAWARMAN NO. 13-15,107.608733,-6.908089,POLE ROOFTOP,6,-,METER,2017
562,32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,32.73.19,SUMUR BANDUNG,HUTCHISON CP TELEKOMUNICATION,JL. PUNAWARMAN NO. 13-15,107.608724,-6.908071,POLE ROOFTOP,6,-,METER,2017
563,32,JAWA BARAT,3273,KOTA BANDUNG,3273190,CICENDO,32.73.06,CICENDO,INDOSAT,JL. PASIRKALIKI,107.608879,-6.907946,POLE ROOFTOP,6,-,METER,2017
564,32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,32.73.19,SUMUR BANDUNG,POLRESTABES BANDUNG,JL. JAWA NO. 1,107.612022,-6.914252,4 KAKI,62,-,METER,2017
565,32,JAWA BARAT,3273,KOTA BANDUNG,3273130,ARCAMANIK,32.73.24,ARCAMANIK,BAKRIE TELEKOM,JL. PARAKAAN SAAT,107.668228,-6.934056,POLE ROOFTOP,0,-,METER,2017
566,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,TELKOMSEL,JL. IR. H. DJUANDA,107.619178,-6.874449,MICROCELL POLE,15,-,METER,2017
567,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,TELKOMSEL,JL. IR. H. DJUANDA,107.613588,-6.889206,POLE ROOFTOP,3,-,METER,2017
568,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,INDOSAT,JL. IR. H. DJUANDA,107.613132,-6.893412,POLE ROOFTOP,3,-,METER,2017
569,32,JAWA BARAT,3273,KOTA BANDUNG,3273200,BANDUNG WETAN,32.73.09,BANDUNG WETAN,DAYA MITRA TELEKOMUNIKASI,JL. DIPONEGORO,107.612934,-6.900305,POLE ROOFTOP,6,-,METER,2017
570,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,TELKOMSEL,JL. IR. H. DJUANDA,107.619357,-6.874077,POLE ROOFTOP,3,-,METER,2017
571,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,TOWER BERSAMA GROUP,JL. TUBAGUS ISMAIL,107.620332,-6.885129,POLE ROOFTOP,9,-,METER,2017
572,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,IBS,JL. CIKUTRA BARU,107.637583,-6.896516,MICROCELL POLE,15,-,METER,2017
573,32,JAWA BARAT,3273,KOTA BANDUNG,3273060,REGOL,32.73.11,REGOL,TELKOMSEL,JL. SUKARNO HATTA,107.619936,-6.949003,MICROCELL POLE,12,-,METER,2017
574,32,JAWA BARAT,3273,KOTA BANDUNG,3273050,ASTANAANYAR,32.73.10,ASTANA ANYAR,XL AXIATA,JL. IBU INGGIT GARNASIH,107.602664,-6.931159,POLE ROOFTOP,6,-,METER,2017
575,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,32.73.05,ANDIR,PROTELINDO,JL. JENDRAL SUDIRMAN,107.601701,-6.9205,3 KAKI,15,-,METER,2017
576,32,JAWA BARAT,3273,KOTA BANDUNG,3273260,CIDADAP,32.73.08,CIDADAP,TELKOMSEL,JL. DAGO GIRI,107.624112,-6.853428,4 KAKI,42,-,METER,2017
