radio,mcc,net,area,cell,lon,lat,range,samples,changeable
GSM,502,12,2020,53401,101.705,3.033,2256,21,1
GSM,502,12,2020,4593,101.7037,3.0438,1320,26,1
GSM,502,12,2020,4594,101.706,3.0399,1086,24,1
GSM,502,12,2020,51741,101.7074,3.0421,1000,24,1
GSM,502,12,2020,51743,101.7072,3.0402,1188,23,1
GSM,502,16,22043,26813,101.8397,2.9457,4194,27,1
LTE,502,19,5117,179877652,101.8195,2.9801,1000,9,1
LTE,502,18,1036,208260453,101.8017,2.6703,3392,9,1
LTE,502,152,30008,25931267,101.8052,2.6719,3505,19,1
LTE,502,152,10202,25743620,101.7926,2.6675,2119,8,1
LTE,502,152,5139,179503626,101.4517,2.767,797,25,1
LTE,502,152,10202,44238595,101.4583,2.7752,1057,17,1
LTE,502,152,10202,44238596,101.4578,2.7777,1184,16,1
LTE,502,152,10202,44238601,101.4669,2.7808,1037,30,1
LTE,502,152,10201,25756676,101.4708,2.7783,1000,17,1
LTE,502,152,10202,44238853,101.4711,2.7785,2172,11,1
LTE,502,152,10202,44238858,101.4802,2.7843,1000,13,1
LTE,502,152,5139,179512340,101.4906,2.9019,825,34,1
LTE,502,152,5139,179521034,101.5303,2.9148,1000,9,1
LTE,502,18,1043,207631393,101.582,2.959,1000,7,1
LTE,502,18,1042,207952486,101.574,2.9738,1019,16,1
LTE,502,18,1042,208946022,101.5772,2.9957,1000,12,1
LTE,502,18,1042,207521027,101.5786,2.9986,1000,17,1
LTE,502,18,1042,207521311,101.581,3.0158,1630,12,1
LTE,502,18,1042,207662879,101.5781,3.0249,2141,6,1
LTE,502,18,1042,207583491,101.5734,3.0346,1000,22,1
LTE,502,18,1042,207583591,101.5738,3.0337,1000,12,1
LTE,502,152,5123,179725076,101.5632,3.0544,994,32,1
LTE,502,18,1042,207658272,101.5635,3.0523,1000,16,1
LTE,502,152,5123,179725086,101.5572,3.0659,1000,12,1
LTE,502,18,1045,208932099,101.5537,3.0712,1000,12,1
LTE,502,18,1045,207569922,101.5526,3.0752,1000,12,1
LTE,502,18,1045,207567905,101.5489,3.0917,1000,19,1
LTE,502,152,5124,179668490,101.5476,3.0926,1000,6,1
LTE,502,152,5124,179645460,101.5436,3.0943,1000,13,1
LTE,502,152,5124,179670538,101.5556,3.0945,1000,17,1
LTE,502,152,5124,179663892,101.5588,3.0944,1000,19,1
LTE,502,18,1045,207567105,101.5762,3.1002,1000,11,1
LTE,502,18,1045,207567106,101.5811,3.101,1000,9,1
LTE,502,18,1045,207566949,101.5922,3.1111,1000,12,1
LTE,502,152,5123,179672094,101.5922,3.116,1000,17,1
LTE,502,18,1046,207461224,101.593,3.1165,1000,16,1
LTE,502,152,5123,179672084,101.5938,3.1177,1000,20,1
LTE,502,152,5123,179672074,101.5933,3.121,1000,18,1
LTE,502,18,1046,207461153,101.5934,3.1199,1000,10,1
LTE,502,18,1046,207461221,101.5946,3.1237,1000,17,1
LTE,502,18,1046,207460897,101.596,3.1287,1000,10,1
LTE,502,152,5118,179706378,101.5967,3.1288,1000,23,1
LTE,502,152,5118,179706398,101.5958,3.1333,1000,11,1
LTE,502,18,1019,207458848,101.5966,3.1342,1000,10,1
LTE,502,18,1019,207458849,101.5965,3.1374,1000,6,1
LTE,502,18,1019,207458817,101.5965,3.1398,1000,10,1
LTE,502,18,1019,207458306,101.5971,3.1476,1000,12,1
LTE,502,18,1019,207458335,101.5979,3.1547,1000,18,1
LTE,502,152,5118,179715604,101.597,3.1602,1000,12,1
LTE,502,152,5118,179722014,101.5978,3.164,1000,9,1
LTE,502,152,5118,179721994,101.6009,3.1656,1000,17,1
LTE,502,152,5118,179715594,101.5979,3.1679,1000,18,1
LTE,502,18,1038,207699232,101.5991,3.1817,1000,7,1
LTE,502,18,1020,208907808,101.6023,3.182,1000,9,1
LTE,502,18,1020,208907807,101.6057,3.1827,1000,5,1
LTE,502,18,1020,207477762,101.6115,3.1836,1000,9,1
LTE,502,18,1020,207478019,101.6145,3.1834,1000,11,1
LTE,502,152,5107,179395092,101.6188,3.1821,1000,17,1
LTE,502,18,1020,208909571,101.6178,3.1829,1000,9,1
LTE,502,18,1020,208909569,101.6232,3.1822,1000,12,1
LTE,502,152,5107,179395082,101.6222,3.1827,1000,12,1
LTE,502,152,5107,179241236,101.6282,3.1815,1000,19,1
LTE,502,18,1020,207479811,101.629,3.1814,1000,9,1
LTE,502,152,5133,179324958,101.6428,3.1776,1000,17,1
LTE,502,18,1019,207739425,101.6425,3.1778,1000,8,1
LTE,502,152,5133,179324948,101.6478,3.1756,1000,17,1
LTE,502,152,5133,179349790,101.6507,3.1754,1000,14,1
LTE,502,152,5133,179349780,101.6551,3.1757,1000,10,1
LTE,502,18,1019,207396609,101.6563,3.1759,1000,8,1
LTE,502,152,5133,179260180,101.658,3.1765,1000,10,1
LTE,502,18,1019,207396612,101.6591,3.177,1000,9,1
LTE,502,152,5133,179260170,101.6603,3.1774,1000,22,1
LTE,502,18,1019,207975711,101.6619,3.1797,1000,7,1
LTE,502,152,5107,179263498,101.6625,3.1843,1000,11,1
LTE,502,18,1020,207468033,101.6625,3.1854,1000,5,1
LTE,502,152,5103,179336734,101.6636,3.1874,1000,18,1
LTE,502,18,1029,208104195,101.6632,3.1877,1000,7,1
LTE,502,18,1029,208104225,101.6638,3.1883,1000,9,1
LTE,502,152,5103,179336714,101.6657,3.1904,1000,19,1
LTE,502,152,5103,179240734,101.6685,3.1917,609,27,1
LTE,502,152,5103,179240724,101.6713,3.1919,1000,15,1
LTE,502,18,1029,207463682,101.6717,3.1921,1000,7,1
LTE,502,152,5103,179219978,101.6743,3.1924,1000,21,1
LTE,502,18,1029,207462945,101.6755,3.1925,1000,14,1
LTE,502,152,5103,179245598,101.6765,3.1925,1000,23,1
LTE,502,152,5103,179314186,101.6838,3.192,1000,9,1
LTE,502,18,1029,207462657,101.6861,3.1921,1000,4,1
LTE,502,152,5136,179263262,101.6862,3.1919,564,26,1
LTE,502,18,1029,207464205,101.6893,3.1917,1000,9,1
LTE,502,152,5136,179263242,101.6904,3.1915,1000,19,1
LTE,502,152,5136,179370526,101.6931,3.1914,1000,13,1
LTE,502,152,5136,179370506,101.6967,3.1904,1000,19,1
LTE,502,18,1029,207467778,101.6965,3.2025,1000,13,1
LTE,502,18,1029,207467777,101.6948,3.2055,1000,7,1
LTE,502,18,1061,208937061,101.7045,3.2395,1000,4,1
LTE,502,18,1061,207788034,101.7073,3.2401,1000,3,1
LTE,502,18,1061,207788035,101.7063,3.2415,1000,21,1
LTE,502,18,1061,208937063,101.6997,3.2381,1000,2,1
LTE,502,18,1061,207788065,101.7068,3.2406,1000,8,1
LTE,502,18,1061,207788134,101.7089,3.2404,1000,8,1
LTE,502,18,1061,207788133,101.7127,3.2392,1000,20,1
LTE,502,18,1061,207495181,101.7156,3.2406,1000,14,1
LTE,502,18,1061,207495199,101.7196,3.2405,1000,6,1
LTE,502,18,1061,207495169,101.7206,3.241,1000,18,1
LTE,502,18,1061,207495269,101.7219,3.24,1021,15,1
LTE,502,18,1061,207495682,101.723,3.2433,1000,16,1
LTE,502,18,1061,208975462,101.7246,3.2427,1000,9,1
LTE,502,18,1061,208975392,101.7261,3.2442,1000,3,1
LTE,502,18,1061,208975362,101.7266,3.2431,500,27,1
LTE,502,18,1061,208975451,101.7311,3.2443,1000,10,1
LTE,502,18,1061,208975361,101.7301,3.2455,500,26,1
LTE,502,18,1061,207496037,101.732,3.2469,1000,9,1
LTE,502,152,5103,179468554,101.7311,3.2491,1000,14,1
LTE,502,18,1061,207495937,101.7314,3.2477,1000,10,1
LTE,502,18,1061,207496038,101.7305,3.2494,1000,24,1
LTE,502,18,1061,207613452,101.7281,3.2608,2121,17,1
LTE,502,18,1061,207613482,101.7292,3.2664,2605,24,1
LTE,502,18,1061,207613552,101.7287,3.2669,2636,45,1
LTE,502,152,5103,179468042,101.7297,3.298,1000,10,1
LTE,502,19,5114,179396372,101.75,3.1781,500,26,1
LTE,502,19,5114,179251476,101.7506,3.1801,1000,18,1
GSM,502,12,2020,22862,101.7114,3.0299,2667,24,1
GSM,502,16,22081,26232,102.4192,3.2513,1000,21,1
GSM,502,16,24101,53988,102.5264,2.6689,2196,18,1
GSM,502,16,24101,21824,102.5306,2.6618,1317,8,1
GSM,502,16,20161,25101,102.5514,2.6024,2616,27,1
GSM,502,16,24101,11824,102.5481,2.6148,4489,5,1
GSM,502,16,20161,25102,102.5592,2.5888,2157,23,1
GSM,502,16,24032,50018,103.0968,1.9848,4201,27,1
LTE,502,16,43441,11617995,103.7961,1.5526,1000,14,1
LTE,502,16,43441,11617894,103.798,1.5556,1000,16,1
GSM,502,12,2029,14821,101.4701,2.9681,4179,22,1
GSM,502,12,2030,10351,101.4649,3.0107,4415,21,1
GSM,502,12,2030,20672,101.4541,3.0027,1941,21,1
GSM,502,12,2030,3601,101.4687,3.0025,3772,23,1
GSM,502,12,2030,12333,101.4633,2.9946,1604,21,1
GSM,502,12,2242,18303,101.5531,3.0314,2549,22,1
GSM,502,12,2242,54643,101.5554,3.0335,2080,26,1
GSM,502,12,2009,1143,101.7323,3.204,2711,26,1
GSM,502,12,2189,28473,101.6098,3.0597,1882,23,1
GSM,502,12,2189,28472,101.6105,3.0581,1685,23,1
GSM,502,12,2020,26437,101.6706,3.0505,1000,16,1
GSM,502,12,2020,12943,101.6831,3.0509,1704,26,1
GSM,502,12,2020,58812,101.6746,3.0564,1000,22,1
GSM,502,12,2020,60273,101.6702,3.0584,1180,25,1
GSM,502,12,2018,30327,101.6766,3.0783,1019,21,1
GSM,502,12,2018,56081,101.6694,3.0801,1588,24,1
GSM,502,12,2018,56083,101.6705,3.0678,1421,23,1
GSM,502,12,2018,56084,101.6679,3.0764,1997,22,1
GSM,502,12,2189,25711,101.672,3.0758,1532,26,1
GSM,502,12,2009,54054,101.7391,3.1657,2205,22,1
GSM,502,12,2018,58891,101.686,3.0916,1000,22,1
GSM,502,12,2018,58892,101.6862,3.0895,1000,15,1
GSM,502,12,2018,17522,101.6919,3.0897,1092,22,1
GSM,502,12,2018,1911,101.7094,3.109,2781,21,1
GSM,502,12,2018,1912,101.7074,3.1011,1000,15,1
GSM,502,12,2018,34608,101.711,3.1025,1368,11,1
GSM,502,12,2018,19251,101.7133,3.0994,1000,21,1
GSM,502,12,2018,10863,101.7093,3.1104,1000,22,1
GSM,502,12,2018,34606,101.7124,3.1017,1000,10,1
GSM,502,12,2018,34607,101.7119,3.1009,1000,21,1
GSM,502,12,2018,32238,101.7284,3.1044,1000,7,1
GSM,502,12,2018,35822,101.7279,3.1074,1000,23,1
GSM,502,12,2018,35823,101.726,3.1062,1375,13,1
GSM,502,12,2018,44444,101.7291,3.1103,1000,23,1
GSM,502,12,2018,44806,101.7264,3.1049,1000,22,1
GSM,502,12,2018,44807,101.7262,3.1028,1180,22,1
GSM,502,12,2006,10593,101.6768,3.1153,1080,22,1
GSM,502,12,2006,10582,101.6796,3.1159,2927,25,1
GSM,502,12,2006,42352,101.6788,3.1158,2933,27,1
GSM,502,12,2006,14302,101.6738,3.1156,3117,26,1
GSM,502,16,21101,25281,101.6161,3.0447,4083,26,1
GSM,502,12,2171,37722,101.6606,3.1331,2348,26,1
GSM,502,12,2171,61481,101.665,3.1161,1000,23,1
GSM,502,12,2171,61482,101.6656,3.1165,5038,24,1
GSM,502,12,2171,1301,101.6529,3.1126,1000,14,1
GSM,502,12,2171,45196,101.6524,3.1125,1000,8,1
GSM,502,16,21092,21501,101.6085,3.009,1155,21,1
GSM,502,16,21092,21502,101.6081,3.0058,1641,21,1
GSM,502,12,2020,60271,101.6776,3.062,1931,22,1
GSM,502,12,2189,35413,101.6746,3.0642,1723,23,1
GSM,502,12,2171,17741,101.6455,3.1321,6566,23,1
GSM,502,12,2021,19518,101.6175,3.1872,1999,26,1
GSM,502,12,2021,21422,101.6176,3.1842,6623,27,1
GSM,502,12,2021,6558,101.6166,3.1739,8918,26,1
GSM,502,12,2082,29802,101.6419,3.1958,1615,21,1
GSM,502,12,2082,29803,101.6362,3.196,965,27,1
GSM,502,12,2171,33831,101.6515,3.1894,1000,19,1
GSM,502,12,2171,5721,101.6544,3.1952,941,25,1
GSM,502,12,2171,5722,101.6508,3.1909,1207,21,1
GSM,502,12,2082,13383,101.6339,3.2161,1372,22,1
GSM,502,12,2082,46511,101.6428,3.2128,1834,22,1
GSM,502,12,2082,46513,101.6431,3.213,1329,21,1
GSM,502,12,2082,49872,101.6425,3.215,942,26,1
GSM,502,12,2082,46116,101.6674,3.1909,1748,27,1
GSM,502,12,2082,46117,101.6629,3.1879,2021,27,1
GSM,502,12,2082,46118,101.6596,3.1934,1690,26,1
GSM,502,12,2082,57363,101.662,3.1887,1010,27,1
GSM,502,12,2082,62441,101.6591,3.1983,1199,23,1
GSM,502,12,2171,42831,101.6615,3.1888,694,27,1
GSM,502,12,2007,47101,101.6925,3.1804,1439,24,1
GSM,502,12,2007,47102,101.6939,3.1751,1221,22,1
GSM,502,12,2007,47104,101.6944,3.1783,1000,21,1
GSM,502,12,2007,22181,101.6813,3.1529,1153,22,1
GSM,502,12,2007,28162,101.685,3.1631,2390,24,1
GSM,502,12,2008,251,101.714,3.1478,4848,25,1
GSM,502,12,2008,252,101.7105,3.1492,1797,24,1
GSM,502,12,2008,253,101.7084,3.1512,1000,21,1
GSM,502,12,2008,63887,101.7074,3.151,1000,22,1
GSM,502,12,2008,63888,101.7079,3.1506,5613,22,1
GSM,502,12,2082,3771,101.6959,3.2071,2552,24,1
GSM,502,12,2082,3772,101.6945,3.2023,1056,26,1
GSM,502,12,2082,40233,101.6971,3.1971,2300,23,1
GSM,502,12,2082,56822,101.6956,3.1911,3000,27,1
GSM,502,12,2082,56823,101.6963,3.2013,1224,23,1
GSM,502,12,2082,30271,101.7063,3.1994,1000,13,1
GSM,502,12,2082,30273,101.7007,3.1948,1412,22,1
GSM,502,12,2082,40231,101.704,3.1975,1000,12,1
GSM,502,12,2009,7147,101.7434,3.1965,1000,10,1
GSM,502,12,2009,51397,101.7419,3.1838,1063,27,1
GSM,502,12,2009,54791,101.7401,3.1839,1030,27,1
GSM,502,12,2010,53773,101.7444,3.1573,3003,27,1
GSM,502,12,2010,53778,101.7417,3.1588,1789,22,1
GSM,502,12,2010,40412,101.7396,3.1231,1000,20,1
GSM,502,12,2010,40413,101.7379,3.1275,1000,10,1
GSM,502,12,2019,65192,101.7469,3.1052,6774,23,1
GSM,502,12,2019,65193,101.7453,3.1139,1029,26,1
GSM,502,12,2018,50876,101.7282,3.0815,6664,19,1
GSM,502,12,2018,54603,101.7291,3.0943,3089,26,1
GSM,502,158,117,32281,102.0983,2.492,3753,27,1
GSM,502,12,2040,35873,102.3616,2.2872,1812,21,1
GSM,502,12,2045,33512,102.3498,2.2938,8905,23,1
GSM,502,12,2044,42352,102.5384,2.2462,1849,26,1
GSM,502,12,2044,48866,102.5323,2.2571,3013,25,1
GSM,502,12,2044,48868,102.5172,2.2501,4547,22,1
GSM,502,12,2044,36851,102.819,2.1076,3794,22,1
GSM,502,12,2044,59011,102.8516,2.0985,4884,25,1
GSM,502,12,2021,32483,101.5635,3.22,1028,14,1
GSM,502,12,6009,15283,103.0902,1.9914,3990,25,1
GSM,502,12,6009,15842,103.0614,2.0054,1353,21,1
GSM,502,12,6009,15882,103.0722,2.0007,8746,24,1
GSM,502,12,6009,32096,103.0723,1.9959,2250,22,1
GSM,502,12,6009,32098,103.057,1.9958,3689,25,1
GSM,502,12,2021,51123,101.5677,3.2254,4911,21,1
GSM,502,12,6001,24531,103.7617,1.5322,2168,22,1
GSM,502,12,6001,24532,103.761,1.5298,2346,22,1
GSM,502,12,6004,28332,103.8411,1.4929,1860,22,1
GSM,502,12,6004,27922,103.8203,1.4962,1902,23,1
GSM,502,12,6004,38286,103.8606,1.5072,3332,25,1
GSM,502,12,6004,42093,103.8525,1.5073,1823,21,1
GSM,502,12,6004,62381,103.8527,1.5016,1289,21,1
GSM,502,12,6004,38288,103.8447,1.5011,8650,23,1
GSM,502,12,6004,42091,103.8585,1.5091,1234,23,1
GSM,502,12,6004,744,103.8502,1.5015,1403,21,1
GSM,502,12,6004,16681,103.8802,1.4932,3325,17,1
GSM,502,12,6004,31458,103.8692,1.4956,2272,22,1
GSM,502,12,6004,62552,103.8816,1.4836,2247,25,1
GSM,502,12,6004,53777,103.8852,1.492,1000,8,1
LTE,502,19,5115,179231518,101.7208,3.158,500,26,1
LTE,502,19,5115,179331358,101.7191,3.1565,1000,20,1
LTE,502,19,5115,179286026,101.7177,3.1542,1000,20,1
LTE,502,19,5115,179331348,101.7206,3.1551,1000,6,1
LTE,502,19,5113,179833374,101.778,3.1281,703,41,1
LTE,502,19,5113,179893524,101.7751,3.1192,639,29,1
LTE,502,19,5109,179866398,101.7589,3.0987,1000,7,1
LTE,502,19,5117,179841822,101.8316,2.9933,1000,11,1
GSM,502,12,6004,2813,103.9099,1.4966,2673,6,1
GSM,502,12,6004,31457,103.8701,1.4937,1823,20,1
GSM,502,12,2189,25714,101.6631,3.0684,1131,23,1
GSM,502,12,2189,63041,101.6681,3.0674,3869,25,1
GSM,502,12,2189,63042,101.6691,3.0652,1174,23,1
GSM,502,12,2189,63043,101.6605,3.0667,1837,21,1
GSM,502,12,2023,10883,101.5622,3.0616,2432,21,1
GSM,502,12,2030,46742,101.4493,3.0011,1655,25,1
GSM,502,12,2030,20671,101.4654,3.0066,1118,22,1
GSM,502,12,2030,54193,101.4627,2.9945,1646,24,1
GSM,502,12,2023,46602,101.5305,3.1168,1149,22,1
GSM,502,12,2023,46603,101.5293,3.1191,1116,21,1
GSM,502,12,2023,51223,101.5526,3.1106,1477,25,1
GSM,502,12,2028,17751,100.9943,3.7964,3264,27,1
GSM,502,12,2028,17752,100.9904,3.7715,1487,27,1
GSM,502,12,2028,18051,100.9883,3.764,1213,23,1
GSM,502,12,2028,1943,101.0059,3.7648,6879,22,1
GSM,502,12,2028,21571,100.9912,3.7868,4613,27,1
GSM,502,12,2028,21771,100.9769,3.7409,5709,27,1
GSM,502,12,4029,54122,101.0779,3.7214,7537,12,1
GSM,502,12,2028,21801,101.0872,3.7275,3360,20,1
GSM,502,12,2028,21802,101.0587,3.7233,9514,26,1
GSM,502,12,2028,54063,101.0955,3.7261,4035,18,1
GSM,502,12,2028,21651,101.0243,3.6445,5185,27,1
GSM,502,12,2028,21653,101.0296,3.6409,4499,27,1
GSM,502,12,2028,4352,101.0509,3.6252,1959,27,1
GSM,502,12,2028,4353,101.0346,3.6373,1811,27,1
GSM,502,12,2028,1704,101.1352,3.4667,2310,27,1
GSM,502,12,2028,32711,101.1266,3.4763,3736,26,1
GSM,502,12,2028,41522,101.1963,3.4114,2982,26,1
GSM,502,12,2028,47703,101.2252,3.3875,1839,27,1
GSM,502,12,2028,53391,101.2645,3.3245,1504,27,1
GSM,502,12,2028,53393,101.2548,3.3333,931,26,1
GSM,502,12,2028,54580,101.2581,3.3304,1386,25,1
GSM,502,12,2028,54582,101.2568,3.3296,1000,14,1
GSM,502,12,2028,54762,101.3031,3.2635,1664,27,1
GSM,502,12,2028,19182,101.3143,3.244,1632,27,1
GSM,502,12,2028,19183,101.3073,3.2588,3230,27,1
GSM,502,12,2028,16852,101.3415,3.1476,1623,27,1
GSM,502,12,2028,39998,101.3523,3.1449,2436,26,1
GSM,502,12,2028,52904,101.3434,3.1466,2511,27,1
GSM,502,12,2028,52941,101.3681,3.1387,2907,26,1
GSM,502,12,2190,33673,101.4969,3.0615,1377,26,1
GSM,502,12,2190,3732,101.4904,3.0622,1000,24,1
GSM,502,12,2190,64431,101.4889,3.0613,871,26,1
GSM,502,12,2023,10682,101.5676,3.0523,3017,24,1
GSM,502,12,2018,12112,101.7037,3.068,3315,21,1
GSM,502,12,2020,8693,101.714,3.0268,1556,24,1
GSM,502,19,13401,10673,101.7069,3.0447,1919,50,1
LTE,502,19,5132,179694356,101.683,2.9892,923,36,1
LTE,502,19,5132,179694346,101.683,2.9971,759,31,1
LTE,502,19,5132,179749652,101.6839,3.0001,689,26,1
LTE,502,19,5132,179749662,101.6834,3.0075,963,26,1
LTE,502,19,5134,179618068,101.6842,3.0274,2087,41,1
LTE,502,19,5132,179694612,101.6827,3.0153,824,26,1
LTE,502,19,5134,179618078,101.6851,3.0399,1004,23,1
LTE,502,19,5119,179205908,101.6867,3.0486,1406,20,1
LTE,502,19,5119,179205898,101.6877,3.0498,1000,20,1
LTE,502,19,5119,179277332,101.6884,3.0572,1000,22,1
LTE,502,19,5119,179312916,101.6861,3.0613,1000,21,1
LTE,502,19,5119,179312906,101.6866,3.0624,732,26,1
LTE,502,19,5119,179312926,101.685,3.0628,1000,20,1
LTE,502,19,5128,179362314,101.6843,3.0662,1000,14,1
LTE,502,19,5119,179296532,101.6854,3.069,1000,15,1
LTE,502,19,5119,179259156,101.6879,3.0728,571,34,1
LTE,502,19,5119,179368468,101.6897,3.0756,500,32,1
LTE,502,19,5119,179368458,101.6913,3.0791,585,32,1
LTE,502,19,5131,179371530,101.6955,3.0897,1662,25,1
LTE,502,19,5131,179339796,101.6961,3.0911,1000,15,1
LTE,502,19,5131,179339786,101.6961,3.0925,500,27,1
LTE,502,19,5131,179270676,101.6938,3.0948,1000,21,1
LTE,502,19,5131,179270666,101.6966,3.1003,500,30,1
LTE,502,19,5131,179290910,101.7017,3.0997,500,32,1
LTE,502,19,5131,179273748,101.7034,3.1024,556,30,1
LTE,502,19,5131,179273758,101.7063,3.1054,500,33,1
LTE,502,19,5131,179273738,101.7084,3.1059,500,37,1
LTE,502,19,5131,179308574,101.7117,3.1113,601,32,1
LTE,502,19,5116,179862814,101.7405,3.1438,1000,22,1
LTE,502,19,5116,179431444,101.7494,3.1355,3802,23,1
GSM,502,12,2021,53543,101.5762,3.2148,2645,26,1
LTE,502,19,5135,179869460,101.7587,2.9768,858,26,1
LTE,502,19,5119,179326474,101.6971,3.0496,1000,13,1
LTE,502,19,5119,179205918,101.679,3.0486,1040,37,1
LTE,502,19,5128,179366666,101.6695,3.0532,1000,10,1
LTE,502,19,5132,179694602,101.6819,3.0203,1000,22,1
LTE,502,19,5132,179770654,101.6625,2.9861,1000,11,1
LTE,502,19,5132,179743754,101.6653,2.9872,1000,15,1
LTE,502,19,5132,179796766,101.665,2.9848,1000,7,1
LTE,502,19,5132,179429642,101.699,2.9717,662,27,1
GSM,502,12,2031,37563,101.4435,3.0486,743,26,1
LTE,502,16,43492,15798374,103.8745,1.6939,1267,21,1
LTE,502,16,43492,19960934,103.829,1.6412,2154,41,1
LTE,502,16,43492,19960933,103.8363,1.6519,995,46,1
LTE,502,16,9633,22516683,102.0997,2.4897,2729,38,1
GSM,502,16,22042,26111,101.7576,2.8019,2847,27,1
GSM,502,16,22042,2222,101.7548,2.7808,2408,27,1
GSM,502,16,22042,2441,101.7541,2.7739,1817,24,1
GSM,502,16,22112,24613,101.7444,3.1194,1170,19,1
GSM,502,158,162,42864,102.1015,2.4827,4440,27,1
GSM,502,158,162,42869,102.0978,2.4895,5227,27,1
GSM,502,19,13402,16152,101.7456,2.9604,1771,21,1
GSM,502,12,2030,58371,101.5013,3.0138,1433,22,1
GSM,502,12,2030,58372,101.5018,3.0075,1180,25,1
GSM,502,12,2030,58373,101.493,3.0093,1798,24,1
GSM,502,12,2030,58374,101.4936,3.0131,1907,23,1
GSM,502,16,22042,23382,101.727,2.8058,4468,22,1
LTE,502,19,5135,179848734,101.8226,2.8837,1190,17,1
GSM,502,16,22043,24783,101.8294,2.9412,5265,26,1
GSM,502,12,2021,21372,101.5911,3.187,1706,25,1
GSM,502,12,2021,30992,101.5987,3.1801,1147,27,1
GSM,502,12,2021,30993,101.5946,3.1856,1393,22,1
GSM,502,12,2021,49612,101.5939,3.1851,2376,24,1
GSM,502,12,2023,15023,101.5755,3.082,1564,25,1
GSM,502,12,2023,48761,101.58,3.081,1269,21,1
GSM,502,12,2023,48763,101.5772,3.0829,2670,25,1
GSM,502,12,2188,15113,101.5864,3.0888,1075,21,1
GSM,502,12,2189,32442,101.5612,3.0453,2682,22,1
GSM,502,12,2242,18302,101.5651,3.0273,2437,26,1
GSM,502,12,2242,54642,101.5585,3.0223,1703,22,1
GSM,502,12,2242,54634,101.5622,3.0107,1329,21,1
GSM,502,19,13402,10103,101.7939,2.9946,4251,17,1
GSM,502,16,21092,26091,101.5985,3.0015,1420,21,1
GSM,502,19,13403,6724,101.6477,2.9418,2504,11,1
GSM,502,12,2156,18121,101.6281,3.3958,1510,23,1
GSM,502,12,2189,43692,101.5695,3.0388,2933,23,1
GSM,502,12,2156,3792,101.5778,3.3463,2842,22,1
GSM,502,12,2242,18301,101.564,3.032,5404,24,1
GSM,502,12,2156,18142,101.5804,3.3605,3896,22,1
GSM,502,12,2156,18144,101.5676,3.3675,1406,24,1
GSM,502,12,2156,3793,101.5681,3.3539,2011,24,1
GSM,502,12,2242,27242,101.5568,3.0472,2605,24,1
GSM,502,12,2242,45731,101.5571,3.0382,4915,23,1
GSM,502,12,2082,17331,101.5814,3.3498,1649,23,1
GSM,502,12,2082,4311,101.5834,3.3495,3509,24,1
GSM,502,12,2156,18273,101.569,3.3509,2422,24,1
GSM,502,12,2156,3791,101.5816,3.3522,1338,23,1
GSM,502,16,21092,25183,101.5571,3.0107,1215,26,1
GSM,502,12,2188,61401,101.5894,3.099,1091,21,1
GSM,502,12,2156,18122,101.6102,3.3737,7566,24,1
GSM,502,12,2156,18123,101.5967,3.3621,5252,26,1
GSM,502,12,2156,44821,101.6042,3.3668,1867,24,1
GSM,502,12,2156,44823,101.6061,3.3685,4540,23,1
GSM,502,12,2021,21522,101.5662,3.2425,2504,27,1
GSM,502,12,2154,18281,101.5609,3.2527,2478,26,1
GSM,502,12,2154,9756,101.5639,3.3365,4157,26,1
GSM,502,12,2031,37513,101.4434,3.0523,1782,22,1
GSM,502,12,2154,15722,101.5372,3.3129,1435,27,1
GSM,502,12,2154,15726,101.5402,3.3116,1183,27,1
GSM,502,12,2154,18303,101.5402,3.3113,1708,27,1
GSM,502,12,2021,27723,101.5475,3.2422,2626,15,1
GSM,502,16,21092,21503,101.604,3.0061,993,25,1
GSM,502,12,2021,19658,101.5558,3.2579,1774,27,1
GSM,502,12,2154,6951,101.5502,3.2425,2192,24,1
GSM,502,12,2154,6952,101.5299,3.2299,2518,25,1
GSM,502,12,2154,6953,101.5303,3.2433,4206,23,1
GSM,502,12,2154,4341,101.4642,3.2526,1924,23,1
GSM,502,12,2156,20443,101.5651,3.3774,4542,26,1
GSM,502,12,2021,20211,101.5296,3.2254,3447,22,1
GSM,502,12,2021,20533,101.5221,3.2147,6856,22,1
GSM,502,12,2021,18551,101.5525,3.1936,3548,21,1
GSM,502,12,2021,30068,101.5978,3.2001,1571,25,1
GSM,502,12,2021,58616,101.6001,3.1978,2417,23,1
GSM,502,12,2021,58617,101.5998,3.1993,1000,24,1
GSM,502,12,2021,58618,101.5919,3.2008,3550,25,1
GSM,502,12,2021,58831,101.5973,3.199,1989,26,1
GSM,502,12,2156,3953,101.554,3.417,1696,22,1
GSM,502,12,2021,54617,101.6341,3.1954,1212,27,1
GSM,502,12,2021,54618,101.6283,3.2011,2063,27,1
GSM,502,12,2156,4143,101.5565,3.4017,3310,24,1
GSM,502,19,14804,17181,101.6094,2.9125,5946,25,1
GSM,502,19,14804,17182,101.6123,2.9069,6532,24,1
GSM,502,19,14804,17183,101.6116,2.9083,2533,24,1
GSM,502,12,6005,59902,103.6208,1.6517,2007,18,1
GSM,502,12,6005,59901,103.6258,1.6568,1681,7,1
GSM,502,12,2190,40341,101.5105,3.0776,1668,21,1
GSM,502,12,2190,52608,101.5166,3.0732,1000,23,1
GSM,502,12,2190,40343,101.4866,3.0749,2212,21,1
